RegionName	City	State	CountyName	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07
14506	Mendon	NY	Monroe	226200	226300	226600	227300	228300	228400	228600	229700	230800	230900	230700	230500	229600	229100	230100	231300	230900	230000	229600	229500	229100	228800	228900	229300	229600	228500	225800	222500	219900	218000	217200	216900	216800	216100	216200	217400	219000	220800	222800	224000	224900	226300	227800	229000	229400	229900	230800	231400	231100	230600	229500	228500	228500	229300	229700	229400	228800	228100	227500	227600	228100	229400	231600	234200	236100	237200	237200	237400	238600	239100	237300	234000	231800	230800	231500	232900	233100	232600	232200	231900	232800	235100	236900	238100	239300	240500
14510	Mount Morris	NY	Livingston	68200	69000	69900	70500	70700	70700	70800	70800	70800	70900	71000	70700	70100	69600	69500	70100	71100	71700	71900	71900	71500	71100	71100	71700	72400	72800	73100	73400	73500	73500	73500	73300	72900	72500	72400	72200	71900	72200	72700	73000	73100	73300	73400	73600	74200	75200	76100	76800	76900	76400	75800	75700	75200	74500	74000	73800	74100	74500	74700	74300	74100	73900	73000	71900	71600	71800	72100	72200	72100	71800	71600	71400	71300	71100	71100	71400	72000	72700	73100	73200	73600	74100	74500	74800	74900	74700
14514	Chili	NY	Monroe	152200	151900	151000	150500	150700	151200	150900	149800	148700	148200	148100	148000	148100	148800	149600	149900	150100	150400	150700	150900	150500	149600	149300	149100	148600	148400	148200	148000	147900	148000	148300	148300	148500	148600	148600	149200	150500	151200	151600	151500	150700	150100	150300	150600	150900	150900	150400	149800	149600	149400	148800	148300	148200	148300	148600	148800	148700	148500	148600	148300	148000	148300	149100	149700	150200	150700	151400	152100	152700	153800	154900	155300	154900	154300	154000	154200	154400	154300	153900	154200	155000	155500	155800	156200	156400	156700
14517	Town of Nunda	NY	Livingston	73900	74600	74900	74700	74000	73300	73100	73600	74200	74600	75200	75700	75800	75800	76100	76700	77700	78800	79300	78600	77800	77600	78000	78600	79000	78600	78000	77800	77900	78200	78100	78300	78500	78600	78200	78200	78000	77400	77000	77000	76900	76700	76500	76500	76300	75500	74400	73800	73700	73800	74000	74100	73800	73800	74300	75000	75800	76700	77000	77100	77200	77300	76900	76500	76000	74900	73200	71600	70800	71300	72900	74400	76000	77100	77300	77000	77400	78200	78700	79300	80300	81100	81400	81300	80800	80300
14521	Town of Ovid	NY	Seneca	76000	76900	77200	77300	77600	77800	78400	80000	82700	84300	84500	84300	84300	84300	84400	84700	84900	84700	84300	84100	84300	85300	86600	86900	86600	86300	86600	87200	87800	88300	88400	87800	87200	86700	86700	86700	86900	87000	86300	84900	84200	84100	84100	84700	85600	86200	87300	88800	89700	89900	90700	91900	92200	91300	90700	90300	89600	89200	89000	89500	90700	91800	91700	91000	90400	90900	91700	91600	91200	90300	88700	87400	86800	86400	86800	88500	90500	91600	91400	90700	90100	89700	89700	89700	88800	87600
14525	Pavilion	NY	Genesee	91800	91200	90900	91500	92500	93100	93800	95500	98000	99300	99100	98900	99300	99900	99200	98500	98500	98400	97800	97400	97600	97700	97500	97500	97700	98200	98500	98900	99200	99000	98200	98000	98700	99200	100500	102400	103300	102600	102000	102000	102400	102800	103400	103000	101900	101000	100000	99300	99600	100200	100700	101300	102100	102700	102600	101900	101600	101400	101500	102200	103100	103500	103400	102900	102500	102200	102400	102800	102600	102600	102900	103100	102900	103000	104100	105300	105600	105500	105500	105700	106500	107800	108500	108700	108600	108800
14526	Penfield	NY	Monroe	162000	161600	162100	163100	163900	164300	164200	163500	162900	162200	161700	161800	162600	164000	165500	166500	166800	167000	167500	168100	168300	168000	167700	167600	167700	167100	165800	164200	163100	162400	162300	162200	162100	161900	161600	161400	161000	160400	159800	159800	160400	161200	162100	162800	163500	164100	164400	164300	164200	164600	165100	165500	165700	166200	166400	166600	166600	166400	166100	166200	166400	167000	167900	168400	168500	168500	168900	169300	169400	169900	170700	171000	170700	170000	169100	168600	168700	169000	169200	169500	170600	171400	171700	172200	173200	174000
14533	York	NY	Livingston	105400	105500	105000	104400	104000	103500	103000	102500	101800	100300	99200	99500	100200	101500	103400	104600	104400	104400	104100	103800	103600	103900	104500	104700	104400	104000	103500	102600	101500	100700	100800	101900	103100	103500	103200	102600	102400	102700	103400	104000	104200	104000	103700	103600	103900	104000	103300	102200	101500	100700	98600	97200	97800	99600	100600	100600	100000	99800	100900	102500	103600	105000	106400	107400	107900	108300	108600	108600	108700	109000	109200	108500	107500	107300	108300	108900	108900	109000	109000	109000	109500	110100	110900	111500	111400	111100
14534	Town of Pittsford	NY	Monroe	223700	223500	223500	223800	224100	224300	224400	224300	224400	224700	224900	225200	225900	226900	227900	228300	228400	228600	229400	230300	230600	230200	229800	229400	229100	228300	227100	226400	225800	225300	225300	225500	225400	225100	224400	224200	224500	224900	225000	225100	225400	225900	226500	227300	227900	228400	229100	229600	230000	230700	231100	231200	231500	232100	232600	232900	233400	233600	233500	233100	233000	233000	233500	234000	234400	235100	235700	236000	236400	237000	238000	238900	238600	238300	238900	239700	240500	241500	241500	241000	241500	242500	242800	243000	244000	245200
14541	Varick	NY	Seneca	141500	142300	141900	141200	141400	141900	142000	143000	145100	145500	144100	142900	141300	139800	139400	140100	141700	143800	144800	144000	142600	143200	146400	148400	146600	144200	143000	142000	141000	140300	139700	138600	138500	139100	139300	140500	143400	145600	147000	147800	147900	148500	150600	153100	155400	157300	160100	162800	162500	159100	157400	158400	158500	156400	154500	154500	153100	151000	149700	151600	154300	157400	159100	161200	163200	166500	168700	169700	172500	176400	176400	172400	170700	171000	170500	168800	167000	164600	163200	163300	162100	159100	157600	157500	158900	161200
14543	Rush	NY	Monroe	158500	158300	157700	157500	157500	157500	157700	158100	158200	158500	158600	158200	158200	159300	160700	161700	162200	162500	163300	164500	164900	163600	161900	160900	160500	159600	158400	157100	156100	155600	155600	155500	155700	156100	156400	156700	157600	158400	159100	159600	160300	161200	161800	162000	162200	162400	162700	161800	160700	160200	160100	160200	161200	162300	162600	162700	162700	162700	162900	163800	164700	164600	163800	163000	162400	161600	161000	160900	160900	161800	163900	165900	166500	167200	168500	169700	170200	170800	171300	171700	172300	172500	171800	171100	171000	171000
14546	Wheatland	NY	Monroe	115900	115800	115800	115900	115800	115700	115600	114900	114400	114400	114600	114700	115000	115500	115900	116000	116100	116300	116800	117300	117500	117400	117100	117300	117700	118200	118100	117900	117900	118100	118400	119200	120200	120800	120800	120500	120200	120200	120300	120500	121000	121400	121700	121500	121300	121400	121700	121900	122100	122500	123300	123800	124100	124200	124400	124700	125200	125700	125600	125000	124400	123700	122700	122200	121900	121300	120700	120400	120000	120300	121100	121700	121600	121700	121600	121200	121100	122000	122900	123600	124500	125500	126000	126300	126700	126900
14559	Ogden	NY	Monroe	133600	133300	132900	132400	132000	131800	131200	130500	130000	129500	128700	128600	128800	129400	130100	131200	132200	133300	134400	135300	135600	135600	135600	135700	135800	135900	135700	135200	134800	134400	134500	135100	135100	134300	133900	133900	134100	134300	134600	134900	135300	135400	135300	134900	134800	135200	135800	136200	136400	136900	137300	137100	136600	136500	136800	137100	137400	137500	137500	137400	137200	137100	137000	137400	138200	138800	138900	138800	138700	139500	141000	142000	141900	141500	141200	141300	141500	141900	142200	142600	143300	143900	143700	143600	144000	144700
14560	Springwater	NY	Livingston	85900	86300	87000	87400	87900	88100	88200	87900	87900	87900	88000	88000	87700	86800	85800	85500	85600	85600	85500	85900	86400	86900	87400	88400	89200	89700	90100	90500	90400	89600	88300	87000	86900	87300	87300	87900	89000	89300	89200	89700	90700	91700	93100	94400	94500	94000	94200	94100	93700	93800	94200	93300	92200	91100	89700	88500	88700	89600	90000	89700	89300	89900	90100	91500	93600	95600	97100	98400	98000	97500	97000	96700	96200	95900	95700	95700	95500	95300	95400	96000	97200	98100	99000	99900	99800	99000
14572	Town of Wayland	NY	Steuben	78300	77700	76400	75300	75100	74900	74600	74200	73500	72600	71900	71600	71600	72200	72800	73400	73900	74300	74800	75300	75500	75500	75500	75400	75500	75500	75600	75700	76000	76100	75900	75700	75600	76000	76800	77400	77100	76700	76800	77000	77000	77400	78100	79100	80200	80700	80900	81200	81500	81400	81000	80900	80500	80000	79900	80100	80000	79600	78700	78200	78200	78100	77800	77700	77700	77500	76600	76000	76400	77300	78700	80600	82300	84000	84900	85400	86000	86400	86700	87100	87200	86900	86300	85400	84600	84100
14580	Town of Webster	NY	Monroe	170000	169500	169100	169000	168900	168400	167800	167500	167400	167400	167400	167800	168600	170100	171400	172200	172400	172800	173400	174100	174100	173700	172900	172100	171600	170900	170000	168900	167800	167400	167500	167400	167400	167700	167900	168200	168400	168200	168000	168400	169500	170600	171200	171500	171800	171600	171700	171900	172000	172200	172200	171900	171900	172100	172300	172600	172600	172600	172500	172500	172900	173700	174800	175800	176600	176900	177000	176700	176400	176300	176100	175400	174400	173500	172600	172100	172100	172500	172700	173000	173800	174800	175100	175200	176000	176800
14586	Henrietta	NY	Monroe	146400	146300	146200	145600	145500	145900	146000	145500	145300	145100	145300	145900	146600	147300	148100	148500	148700	149000	149600	150200	150300	150200	150000	149500	149000	148500	148000	148100	148400	148600	149100	149500	149700	149700	149600	149100	148500	148000	148300	148700	148800	149100	149500	149800	149800	149700	149900	150400	150600	150800	150700	150600	150700	150800	150700	150700	151200	151600	151600	151400	151400	152100	152800	153200	153300	153400	153800	154200	154100	154400	155500	156900	157500	157400	157000	157000	157400	158100	158100	158200	159300	160400	160500	160300	160800	161400
14605	Rochester	NY	Monroe	39900	40000	40000	40000	40300	40700	40300	38900	37800	37300	37200	37300	37400	37600	37800	38000	37800	37500	37200	37300	37500	37500	37400	37400	37500	37600	37500	37400	37100	37100	37400	37500	38000	38600	38900	38800	38500	38200	38300	38300	38100	38100	38400	38500	38700	38700	38600	38800	39100	39400	39900	40500	40900	41200	41300	41500	41400	41200	41000	41000	41200	41400	41300	41500	41600	41400	41300	41700	42100	42300	42300	42000	41400	41300	41300	41000	40600	40400	40300	40600	41300	42400	43400	44400	45300	46100
14606	Gates-North Gates	NY	Monroe	90900	90700	90300	90100	90200	90400	90400	90200	90200	90400	90400	90500	91000	91700	92500	93100	93600	94100	94700	95200	95500	95400	95300	95500	95600	95400	94800	94500	94200	93700	93300	93100	92900	92700	92700	92700	92700	92600	92600	92700	92900	93100	93500	93600	93600	93700	93700	93400	92900	92800	92800	92600	92400	92300	92300	92500	92700	92900	93200	93400	93300	93300	93600	94000	94300	94300	94300	94400	94600	94800	94600	94400	94200	93800	93300	93000	92600	92600	92700	93000	93500	93800	93800	94200	94700	95300
14607	Rochester	NY	Monroe	153200	153000	153000	152800	152200	152000	151700	151600	151800	151900	151200	150400	150600	150800	150600	150400	150600	150700	151200	151700	151700	150800	150100	149800	149400	149200	149000	148400	147500	146800	146700	146900	147300	147900	149100	151100	152300	152500	152400	152500	152900	153500	153400	153400	154100	155400	156100	156100	156300	157100	157600	158000	158700	159100	159700	160100	160300	160400	161200	161900	162200	162300	162600	163500	164500	165400	166700	168500	170000	171000	171400	171200	170700	171400	173400	175400	176800	178400	179000	178900	178600	178300	178100	178300	179500	181000
14608	Rochester	NY	Monroe	44900	44800	44700	44600	44800	45300	45400	44700	43700	43200	43300	44200	44800	45200	46100	47100	47500	47500	47500	48000	48200	48000	48000	48300	48600	48800	48900	48800	48700	48900	48900	48900	49700	51000	51700	52000	52700	52900	52600	52400	52200	51500	50800	50500	50300	50300	50700	51700	53000	54300	54900	54900	54500	54200	54500	54700	54500	54500	54800	55200	55100	54700	54300	54300	55000	55800	56400	57200	58500	58700	56400	53200	51300	50900	50900	50600	50300	50700	51400	52000	52600	53200	54400	55600	56200	56500
14609	Rochester	NY	Monroe	80300	80600	80600	80500	80400	80300	80400	80600	80900	81300	81300	81100	81500	82200	82700	83100	83200	83300	83500	83500	83200	82900	83000	83200	83200	82900	82600	82800	83100	83000	82800	82800	83000	83200	83400	83400	83200	82900	82500	82300	82300	82500	82500	82500	82900	83100	82800	82500	82200	82200	82400	82500	82400	82300	82300	82300	82000	81900	81800	81800	81900	82000	82100	82400	82800	83300	83800	84200	84600	84900	85300	85500	85400	85200	85000	84800	84700	84700	84700	84800	85000	85100	85200	85700	86200	86600
14610	Rochester	NY	Monroe	140100	140500	141100	141600	142100	142600	143000	143100	143200	143300	143300	143500	143700	144100	144800	145300	145700	146300	147200	148100	148500	148000	147700	148100	148700	148800	148200	147300	146600	146100	145900	146000	145700	145300	145200	144600	143200	142000	141600	141500	141300	141200	141200	141300	141700	142000	142100	142400	143100	144300	145500	146700	147500	147900	148100	148100	147800	147600	147900	148300	148600	149000	149200	149500	150200	150500	150600	151000	151500	151800	152100	152000	151300	150500	150100	149800	149500	150000	150300	150500	151400	152600	153200	153600	154600	155500
14611	Rochester	NY	Monroe	45600	45500	45200	45000	45100	45300	45600	45400	45000	44800	45100	45700	45900	46200	46800	47200	47200	47200	47400	47800	47900	47600	47700	47900	48100	48600	48900	49100	49100	49000	48900	49000	49400	50000	50100	49700	49600	49700	49700	49700	49600	49400	49000	48400	48100	48200	48500	49000	49500	50000	50400	50500	50400	50200	50300	50500	50400	50100	50100	50800	51200	50900	50500	50800	51400	52000	52400	52800	53300	53200	51800	49700	48200	47700	47400	46900	46600	46800	46700	46800	47600	48600	49300	49900	50400	50800
14612	Town of Greece	NY	Monroe	123600	123100	122700	122500	122700	123300	123600	123700	123800	123900	124000	124000	123800	123800	123800	124100	124500	125100	125400	125700	125500	124900	124200	123900	123800	123900	123900	123600	123100	122900	123100	123100	123000	123300	123500	123700	123800	123900	124000	124400	124700	124800	125100	125600	125900	126400	126800	126800	126900	127600	127800	127500	127200	127100	127200	127400	127600	127700	127400	127200	127400	127700	128100	128700	129000	129000	129000	129200	129100	128900	129300	129400	128900	128400	128300	128300	128500	128700	128500	128400	129000	129600	129900	130400	131000	131400
14613	Rochester	NY	Monroe	53600	53800	53500	52900	53100	53800	54000	53500	53300	53500	53200	52600	52800	53500	54200	54400	54200	54100	54100	54200	54300	54000	53700	53700	53800	53800	53500	53300	53100	52900	52800	53100	53100	52700	52500	52300	51800	51200	51100	51200	51400	51700	51900	51700	51900	52100	52000	51900	52100	52500	52800	52900	52900	52800	52700	52400	52000	51800	52000	52400	52400	52100	51900	52000	51800	51500	51400	51700	51900	51900	52500	52900	52800	52800	53000	53100	53300	53600	53900	54300	55000	55800	56500	57000	57500	58000
14615	Rochester	NY	Monroe	74900	75300	75200	75200	75100	75600	76100	76100	75800	76000	76100	76200	76600	77200	77800	78500	79100	79500	79800	79800	79600	79100	78600	78500	78400	78000	77400	77200	77200	76800	76500	76500	76500	76300	76100	75800	75600	75500	75500	75500	75600	75600	75800	76000	76300	76800	77100	77200	76800	76600	76700	76700	76700	77000	77000	76700	76300	76100	75800	75400	75200	75400	75800	75900	75700	75700	75800	76100	76400	77000	77700	78100	78000	77700	77500	77300	77200	76900	76700	76700	77300	77800	77900	78100	78600	79100
14616	Town of Greece	NY	Monroe	87900	87900	87700	87600	87700	87900	88100	87900	87900	88000	88000	87900	88100	88500	88900	89400	89700	89900	90000	90000	89700	89400	89400	89600	89800	89800	89700	89600	89400	89100	89000	89400	89900	90300	90500	90400	90100	89800	89600	89500	89500	89500	89600	90000	90400	90300	89800	89400	89000	88900	88900	89000	89000	88900	88800	88400	88000	87700	87600	87800	88100	88300	88800	89500	89900	90400	90700	90900	91100	91600	91800	92000	91700	91200	90600	90300	90300	90500	90400	90200	90500	90900	91200	91700	92400	93100
14617	Irondequoit	NY	Monroe	117200	117300	117300	117200	117300	117500	117500	117400	117500	117900	117800	117900	118300	118900	119400	120100	120600	121100	121700	122100	121800	121200	120700	120700	120800	120500	119800	119200	118500	117900	117500	117400	117300	117300	117200	117000	116700	116500	116400	116400	116400	116500	116400	116300	116600	116900	117000	117000	116600	116200	116200	116300	116300	116400	116400	116500	116600	116600	116600	116400	116300	116500	116500	116800	117300	117400	117600	117800	117700	117800	118100	118500	118800	119100	119000	118600	118500	119000	119400	119500	119700	119900	119900	119900	120300	120600
14618	Brighton	NY	Monroe	176500	176500	176500	176700	177300	178100	178100	177600	177400	177400	177600	178200	179300	180900	182900	184500	185300	186100	187300	188200	188500	188400	188100	187900	187700	186800	185500	184400	183500	182800	182500	182300	182600	182900	182900	182700	182200	181300	180300	179500	179200	179300	179500	179300	178900	178500	179000	179600	179600	179300	179000	178600	178500	178600	179000	179700	180100	180400	181100	181900	183000	184700	186500	187600	188300	188400	188400	188300	188300	188400	188000	187000	186100	185000	183800	183200	183200	183500	183400	183400	184200	184700	184600	184300	184400	184600
14619	Rochester	NY	Monroe	63000	63500	63600	63500	63400	63800	64000	63800	63500	63600	63500	63500	63700	63800	64000	64200	64700	65100	65300	65400	65400	65300	65300	65200	65100	65200	65300	65200	64900	64400	64100	64100	64300	64300	64300	64000	63600	63300	63400	63500	63600	63500	63300	63300	63300	63200	63200	63200	62900	62600	62700	63000	63100	63100	63500	63900	64000	63900	63700	64000	64200	64200	64100	63900	63900	64000	64000	64300	64600	64800	64400	63900	63900	64000	63800	63600	63500	63700	63900	64100	64600	65300	65900	66500	67000	67500
14620	Rochester	NY	Monroe	108300	108600	108700	108900	109200	109600	109800	109900	110000	110000	110000	110300	110900	111600	112200	112900	113700	114400	115200	116000	116500	116700	116800	116700	116700	116900	116900	116300	115700	115400	115300	115300	115300	115300	115300	115400	115100	114700	114500	114400	114200	114000	114000	114100	114500	115200	116100	116900	117300	117200	117300	117500	117800	118400	118900	119400	119800	119900	119800	120400	121200	121800	122000	122600	123300	124100	124500	124800	125100	125800	126400	126300	125900	125700	125600	125700	126000	126300	126500	126700	127300	128000	128100	127800	128100	128700
14621	Rochester	NY	Monroe	44800	44700	44700	44900	45100	45400	45400	45000	44500	44000	43800	44000	44300	44600	45000	45200	45100	45000	44700	44600	44800	44800	44400	44400	44700	44600	44300	44200	44200	44200	44400	44600	44700	45000	45000	44700	44500	44500	44500	44800	45100	45300	45500	45700	45700	45700	46000	46000	45900	46100	46300	46300	46400	46500	46500	46300	46000	45700	45500	45600	45700	45800	45900	46200	46400	46200	46000	46200	46500	46500	46300	46000	45500	45300	45300	44800	44300	44200	44200	44500	45100	46100	47300	48500	49200	49600
14622	Irondequoit	NY	Monroe	100600	100700	100800	100800	100900	100800	100600	100600	101100	101500	101600	101700	102100	102800	103400	103800	104300	104800	105400	105900	105800	105400	105500	106000	106600	106800	106600	106500	106000	105500	105200	105200	105000	104900	104700	104300	103300	102300	101600	100900	100200	99900	99900	99700	99300	99100	98700	98000	97400	97300	97300	97300	97500	97600	97600	97600	97500	97200	97200	97700	98700	99900	101000	101800	102400	103100	103600	104200	105000	105500	105200	104700	104100	103300	102800	102500	102400	102300	102100	101600	101800	102500	103100	103700	104400	105200
14623	Henrietta	NY	Monroe	107800	107500	107300	107400	107700	108000	108200	108100	107900	107800	108000	108100	108600	109600	110500	110800	111000	111400	112000	112500	112300	111700	111000	110700	110700	110500	110200	109700	109300	109100	109100	109300	109500	109700	109700	109600	109400	109000	108700	108800	108800	108800	108600	108500	108500	108900	109600	110000	109900	110100	110200	110200	110400	110700	110800	111000	111400	111700	111800	111800	111900	112100	112500	113000	113300	113400	113600	113800	113900	113900	113900	113800	113600	113600	113800	114200	114500	115100	115500	115900	116700	117300	117500	118000	118700	119200
14624	Chili	NY	Monroe	119400	119400	119800	120000	119900	119800	119900	119600	119200	119000	119100	119300	119500	119900	120500	121000	121300	121400	121700	122000	121900	121500	121100	120900	120900	120900	120400	119700	119400	119200	119000	119100	119500	119700	119600	119500	119300	119200	119300	119500	119700	120100	120400	120400	120300	120600	121100	121100	120800	120600	120400	120300	120100	119800	119500	119700	119900	120000	119800	119500	119500	119800	120200	120500	120500	120700	121200	121500	121500	121900	122400	122500	122300	122000	121800	121500	121400	121800	122000	122200	122600	122800	122900	123400	124100	124600
14625	Penfield	NY	Monroe	161100	161300	162200	163000	163200	163500	163500	162900	162200	161800	161300	161100	161200	162100	163300	163900	164000	164200	164600	165200	165200	164700	164300	164400	164700	164700	163900	162800	162100	161900	162000	162000	161900	161700	161700	161900	161900	161600	161400	161600	162300	163200	163900	164000	164300	164900	165400	165200	164800	164400	163700	162900	162300	161900	161800	162000	162500	162800	162600	162300	162500	163200	164000	165200	166500	167200	167700	167900	168000	168200	168500	168500	168300	168000	167400	167100	167100	167500	167900	168600	169500	170200	170500	171000	171800	172400
14626	Town of Greece	NY	Monroe	124300	124000	124200	124400	124600	124600	124200	123500	123200	123100	123100	123400	124000	124600	124900	125100	125400	125900	126300	126700	126600	126200	125800	125500	125600	125800	125400	124800	124500	124700	124900	125200	125600	125900	125800	125600	125500	125400	125500	125500	125400	125600	125800	125800	125800	125900	125900	125700	125500	125600	125900	126000	126200	126400	126500	126800	127100	127200	127100	127000	126700	126700	127000	127500	127700	127600	127600	127800	127500	127700	128400	128800	128400	128000	127700	127400	127100	127100	127400	127600	128200	128500	128400	128500	129100	129500
14701	Jamestown	NY	Chautauqua	61400	61400	61200	61300	61600	61800	61700	61200	60700	60400	60300	60100	60000	60200	60200	59900	59500	59400	59300	59200	59000	59000	59200	59200	59400	59700	59700	59500	59400	59500	59400	59200	59100	58900	58900	58900	58700	58200	57900	57800	57800	57800	58000	57800	57600	57500	57600	57800	57700	57700	58100	58500	58400	58400	58600	58900	59000	59100	59100	58900	58800	58500	58300	58100	57700	57400	57600	57900	58100	57900	57500	57400	57500	57700	57800	57700	58000	58500	58900	59500	60300	61200	62100	62800	63400	63700
14706	Town of Allegany	NY	Cattaraugus	94600	94600	94900	93800	92900	93400	94400	94900	94300	95000	97400	99000	99300	100100	100900	101400	102500	103800	105000	105700	105600	104800	103800	103600	103400	102200	100000	98700	97500	96400	95300	94700	95100	95500	94700	94000	94500	95500	96800	98400	99900	101000	101000	100300	99900	99400	97200	95000	94000	93500	92500	91800	92600	93800	94700	95700	96600	96700	97700	99800	101600	103400	105400	106600	106300	106100	106000	106500	107100	108000	108700	109500	110200	110000	108800	108500	109300	109700	109700	109000	108600	109000	109100	108600	108400	108700
14710	North Harmony	NY	Chautauqua	88700	90300	92700	95600	97200	97100	96500	97600	100400	103500	105700	106900	107300	107500	107700	106700	105400	104600	104300	103400	101400	99200	97800	97100	97000	97400	98200	99100	100700	103000	105200	105600	105400	105800	106100	105300	104600	104400	104300	104000	103100	102000	101300	100700	100700	101000	101900	103100	104000	103800	103800	104100	105100	106400	107600	107900	107800	107900	109000	110500	112200	112900	113500	113900	112200	108800	106000	104900	105700	107100	107600	107800	107800	108200	109000	109700	111000	113200	114700	115800	117800	120200	121600	123300	125500	127100
14712	Ellery	NY	Chautauqua	143300	142600	144500	147600	148800	149200	151600	154900	157100	158200	159200	160700	163000	165400	166300	165700	164900	164100	163600	162900	161100	160200	160500	159500	157600	156800	157000	158000	160500	164000	166600	166800	165800	165200	165500	166300	167600	170300	173400	175400	175700	174500	172200	169000	164700	161300	159900	159900	159200	156200	153100	152300	152200	152300	154100	155200	154800	156400	159600	161300	161900	162600	162300	158600	152200	147700	143900	144100	152000	159800	160800	159900	160600	162500	165000	167100	169600	172800	175100	176600	177600	178600	180100	183200	187900	192200
14715	Town of Bolivar	NY	Allegany	46800	46000	45400	44900	44000	42900	42300	42600	42500	42000	41800	42000	42500	43200	43900	44200	44500	44300	44000	43600	43600	43300	42700	41900	41800	42000	42100	42000	42100	42500	43400	44000	44500	45300	46000	46500	47000	48000	49500	50700	51400	51900	52300	52200	51900	51600	51200	50900	50400	49700	48900	48600	48300	48000	47600	47500	47200	46800	46000	45200	44400	44000	43700	43700	44200	45200	45400	45200	44700	44100	44500	45800	46200	45400	45000	45200	45300	45300	45400	45300	45200	44900	44400	44100	44400	45100
14716	Brocton	NY	Chautauqua	66800	67300	67500	67900	69400	71600	72400	71400	70100	69400	69000	69100	69800	70600	70600	71100	71500	71400	71200	71800	72300	73000	74000	75400	76100	76300	76100	75700	75300	74900	74800	74300	73700	73500	73100	72300	71200	70900	71000	70800	70600	70400	69700	69900	71500	73100	73800	74300	74300	73500	72800	73700	74900	75700	76200	75800	74600	74000	74000	73500	72700	73000	73500	72700	71500	71300	71900	73200	74900	74700	71700	68500	67200	66700	66300	66100	66000	65800	66000	66400	67100	68200	69700	70800	72500	74300
14718	Cassadaga	NY	Chautauqua	74300	74100	74300	74500	75500	76400	76700	77100	78200	79500	80700	81800	82300	82200	81800	81500	80700	79700	79100	79300	79700	80100	80500	80600	80700	80700	80600	80300	80300	80500	80500	80700	80900	81100	81400	81600	80900	80000	80200	81300	81900	81600	81700	82400	82800	82800	82800	82700	82800	83500	84600	86000	87100	88000	88400	88000	87100	86600	86600	87800	89200	90100	90400	89500	87600	86200	84900	83700	83800	83700	81800	79600	78700	78600	78400	78500	79300	80400	81100	81600	82300	83400	84700	86200	88100	89800
14719	Cattaraugus	NY	Cattaraugus	59700	59700	58700	57700	57400	57500	57600	58200	59200	59900	59600	59000	59100	59200	59500	60100	60900	61900	63100	63500	63700	64000	64500	65000	65600	66300	66900	67300	67600	68000	68600	69100	69100	68600	68000	67300	67300	68000	68900	68800	68700	68900	68800	68400	68200	67700	67000	66900	67000	67200	67500	67900	68200	68200	68300	68700	69000	69300	68600	67500	67000	66700	65500	64500	63700	63100	62900	63100	63100	63300	64200	65600	66100	65600	65600	65900	65900	65700	65800	66300	67200	68000	68800	69300	70100	70900
14724	French Creek	NY	Chautauqua	82500	82600	82700	83900	85600	86400	86500	87300	88500	89400	90400	91400	91500	91200	90900	90300	89600	88900	88900	89400	90000	90000	90100	91600	94800	98500	101100	102200	102600	103900	105900	106800	106400	106000	106500	106700	104500	100300	97200	95400	93500	91800	91600	92500	93000	93400	94300	96600	99700	102500	105100	106700	106800	106000	105000	103300	101600	101100	102500	102500	101400	100700	99100	97700	100000	103700	104900	106100	108900	110000	106400	102600	102000	104000	106600	108600	109700	110600	111700	113600	116000	118900	121300	123300	124400	125200
14727	Town of Cuba	NY	Allegany	66500	65900	65200	64600	64300	63800	64200	65700	66800	66600	66700	66900	67000	67300	67700	68500	69000	69200	69000	68900	68900	69200	69500	69600	69700	69300	68400	67400	67000	67400	68000	67300	66100	65300	65100	65100	65200	66300	67800	68600	69000	69400	69800	69900	70500	71100	71100	70400	69500	68900	68700	68700	68700	68600	68400	68100	67400	66700	65600	64900	65000	65400	65200	65400	65500	65500	65300	65100	64700	65000	66200	67400	67400	66900	66900	67100	67000	66500	65900	65800	66200	66700	67100	67500	67900	68200
14733	Falconer	NY	Chautauqua	62800	62200	61700	61800	61600	61000	60800	60800	61100	61800	62400	62700	63300	64000	64400	64500	64300	63800	63400	63200	62800	62700	63000	63100	63200	63200	63000	62600	62800	63400	64000	64100	63700	63200	63100	63100	62900	62400	61900	61400	61100	61000	61100	61000	61100	61400	61400	61100	61000	61200	61800	62600	63100	63100	62500	61900	61600	61500	61600	61600	61700	61700	61700	61200	60900	60800	60700	60700	60700	60600	60900	61700	61700	61400	61800	62700	63400	63700	64000	64700	65600	66500	67000	67400	68300	69400
