RegionName	StateName	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07
10606	NY	9	5	8	2	6	2	5	5	4	1	6	2	5	4	6	7	6	8	3	6	2	10	5	2	3	9	3	2	5	0	1	8	4	2	5	3	2	0	5	6	5	2	4	1	2	2	2	3	3	3	6	7	5	0	10	6	3	5	3	4	6	4	11	4	2	8	6	2	6	7	5	8	4	8	6	2	4	1	2	4	1	1	3	2	7	0
10607	NY	4	4	7	2	6	5	2	4	2	4	0	3	5	4	3	2	3	5	7	4	4	6	5	7	5	7	5	5	3	3	4	8	5	0	3	4	4	7	4	2	3	5	3	2	5	4	2	1	3	3	2	3	4	4	4	6	2	2	4	2	3	0	6	5	6	3	0	1	1	3	3	2	3	3	2	6	4	2	4	1	1	8	2	1	2	1
10701	NY	8	17	10	8	24	9	7	7	1	6	5	1	7	5	4	5	5	9	8	8	4	6	5	8	11	9	8	6	15	9	5	8	5	4	9	5	5	6	8	3	7	4	4	6	3	6	9	11	3	11	9	6	11	10	5	5	12	4	7	3	4	7	7	9	6	5	8	6	6	5	5	7	6	9	3	2	4	2	7	3	4	1	1	1	1	2
10703	NY	6	5	3	2	9	6	1	4	5	2	6	1	2	5	11	5	2	9	9	5	2	1	2	4	4	5	3	2	1	6	3	3	2	2	5	3	3	1	3	4	3	0	0	1	7	4	1	0	4	6	5	4	5	8	2	3	4	3	5	8	5	6	4	6	8	4	3	4	4	3	3	3	5	4	3	0	3	1	1	2	2	3	5	0	2	1
10704	NY	5	9	7	2	9	7	5	6	6	8	5	7	1	7	8	5	7	8	7	5	1	15	3	6	8	5	10	12	4	2	2	10	5	6	10	10	5	6	6	3	7	5	6	4	5	10	1	4	6	14	9	5	8	4	7	7	5	4	8	7	6	11	6	7	15	5	6	7	7	6	3	4	7	7	2	2	4	3	5	1	3	3	1	2	0	0
10705	NY	2	2	5	3	7	8	6	3	3	3	3	0	0	1	4	5	5	4	5	9	6	7	5	2	8	5	2	1	3	0	5	4	7	2	5	4	3	8	5	3	7	5	1	3	4	3	4	4	6	5	4	4	6	3	5	4	0	2	5	6	7	4	2	4	15	4	5	4	4	5	10	2	3	5	3	2	2	4	0	3	2	4	1	2	2	1
10706	NY	2	5	3	8	6	2	4	2	1	0	2	1	3	6	3	5	3	5	2	1	5	2	1	5	6	6	9	5	5	2	5	3	4	6	2	1	8	10	5	5	1	4	3	2	2	2	3	1	6	1	7	7	1	7	1	3	3	1	3	4	4	6	5	6	4	3	3	4	5	0	4	2	6	6	7	2	3	4	3	1	1	1	4	2	4	0
10707	NY	1	14	12	10	9	10	3	4	2	5	5	0	10	0	5	3	2	7	8	4	6	6	4	1	3	6	3	5	3	2	6	4	2	7	2	2	4	3	10	3	7	3	2	4	5	6	6	4	7	4	10	5	5	2	3	2	5	4	3	8	3	6	8	10	7	4	6	5	3	1	2	2	3	8	2	2	2	2	3	2	2	4	1	0	1	1
10708	NY	12	18	14	9	12	4	5	4	3	2	6	1	12	7	15	6	9	17	13	17	7	10	7	7	16	26	20	9	8	7	9	8	1	9	10	10	13	22	12	14	11	5	5	5	5	8	11	5	18	24	18	10	5	5	8	10	8	7	12	17	13	18	19	9	6	3	14	8	5	6	3	12	18	11	14	6	4	6	10	6	2	2	3	1	1	0
10709	NY	2	2	4	5	10	4	4	2	0	3	0	3	8	3	9	3	5	2	3	3	3	5	3	2	2	6	2	11	7	0	2	2	4	6	5	2	4	1	4	4	5	3	2	7	2	4	5	3	6	3	6	3	4	3	0	3	3	3	5	3	3	4	8	3	1	5	6	3	1	3	3	4	12	4	8	3	4	4	0	2	1	1	1	3	5	0
10710	NY	9	17	11	11	15	11	10	9	6	11	4	6	8	8	15	8	9	14	8	9	6	12	9	11	5	10	10	15	8	10	14	9	7	18	10	13	12	17	11	8	14	9	7	15	11	14	10	6	9	11	9	13	13	15	11	12	15	9	10	10	4	12	13	17	12	14	13	8	12	13	10	8	5	18	5	10	10	6	5	4	5	2	3	6	5	0
10801	NY	7	10	13	9	11	7	3	9	3	4	5	6	8	7	7	3	5	8	8	6	2	6	9	3	7	10	10	5	6	4	6	9	2	4	8	9	8	3	3	8	9	12	6	2	8	3	6	9	7	9	7	13	7	6	7	9	6	6	6	7	9	8	14	12	4	6	6	7	5	1	11	8	13	8	5	6	8	1	6	5	3	5	6	6	2	2
10803	NY	6	8	10	14	13	4	6	1	3	5	1	6	3	1	9	9	11	6	4	4	5	5	2	4	10	6	11	11	4	4	3	3	4	6	7	3	13	15	13	15	4	4	5	5	4	1	8	8	9	16	11	12	5	3	3	9	2	4	1	14	9	8	12	1	2	5	3	6	4	2	7	5	4	10	13	5	4	0	8	3	1	1	4	8	9	5
10804	NY	7	15	19	14	13	7	7	6	2	8	10	4	8	12	10	11	7	19	18	14	13	12	13	7	9	11	18	8	9	9	6	17	8	12	13	6	12	15	8	13	15	10	9	6	8	9	5	10	15	17	13	20	12	6	7	9	8	8	14	13	13	20	22	23	11	13	12	14	3	12	11	15	8	23	15	7	5	6	10	3	4	4	5	6	4	3
10805	NY	1	4	2	5	6	1	6	3	1	2	1	4	1	0	1	1	1	3	2	3	5	7	1	3	3	3	2	2	7	3	1	1	1	1	2	3	3	0	2	2	4	2	4	2	1	1	0	4	2	5	2	6	4	3	1	4	0	2	0	1	4	0	6	2	1	2	0	2	3	1	1	1	1	5	3	1	2	5	1	3	1	0	0	0	0	1
10901	NY	10	16	12	19	11	14	11	5	14	4	3	10	9	15	13	17	13	19	21	7	5	7	12	10	17	21	11	12	13	7	11	5	7	4	10	8	14	14	13	10	15	8	9	12	8	8	6	5	5	16	19	11	11	11	13	15	5	9	7	13	17	11	22	20	22	17	21	12	10	7	6	7	10	17	20	9	13	12	23	13	9	7	13	8	12	21
10913	NY	2	0	4	7	2	4	2	4	0	0	1	6	2	1	2	3	3	5	2	3	1	3	3	1	1	4	0	2	4	1	1	0	3	1	7	1	4	3	1	4	2	2	2	0	2	2	2	0	1	5	4	3	6	7	5	1	2	3	4	1	4	3	4	7	3	1	2	2	3	1	1	4	2	4	5	3	7	2	1	1	0	1	6	2	0	4
10916	NY	4	4	9	6	4	3	3	2	3	2	2	1	2	3	8	3	7	3	1	1	1	1	4	4	2	1	5	2	8	2	4	1	5	1	5	2	3	2	2	3	2	5	3	1	1	5	3	3	0	3	3	4	4	3	6	5	1	3	1	4	3	1	4	6	4	2	3	1	2	3	2	2	3	3	4	4	7	1	7	4	2	8	4	2	0	9
10917	NY	1	1	0	3	1	1	1	2	0	2	0	2	1	0	1	2	0	0	4	0	1	0	1	1	1	0	1	2	1	2	0	2	2	1	1	0	2	1	1	3	4	3	1	1	2	2	0	4	0	1	1	1	0	2	3	1	3	1	1	0	0	2	5	2	1	2	1	0	0	1	1	0	0	4	1	0	0	1	1	2	0	1	0	0	2	1
10918	NY	8	7	6	9	3	4	2	10	3	5	6	9	7	12	7	13	18	11	13	6	6	7	5	8	9	9	4	9	7	4	6	8	6	6	6	7	4	6	9	8	7	2	1	5	13	4	6	10	12	12	6	8	10	4	6	11	12	6	6	9	13	8	10	6	6	11	8	4	4	7	12	16	8	10	5	6	12	13	10	7	4	18	9	7	16	10
10920	NY	2	4	5	7	4	2	5	3	1	3	2	9	3	5	9	5	4	9	4	3	1	8	2	7	8	7	5	5	1	4	2	5	5	2	3	2	4	9	6	10	4	3	4	3	2	4	2	4	10	8	8	5	3	1	4	4	3	4	3	3	7	7	7	8	8	4	4	6	4	2	3	7	5	9	6	5	3	5	4	2	2	0	4	3	5	6
10921	NY	6	1	4	6	4	2	3	1	3	0	3	3	4	2	9	3	6	3	2	6	1	1	2	2	4	4	1	4	2	3	3	0	3	1	0	4	2	5	0	1	4	1	2	3	2	1	4	2	4	5	7	4	5	7	2	4	0	1	1	2	1	4	6	5	4	1	4	2	3	4	5	2	1	2	2	4	7	3	3	2	3	5	2	4	2	2
10923	NY	2	4	2	7	3	4	5	1	4	3	2	3	3	4	6	3	5	8	4	5	1	2	4	7	5	5	3	6	1	2	6	5	0	6	5	1	2	1	3	4	4	5	6	4	3	4	2	1	4	3	9	5	5	2	2	0	2	2	2	4	4	4	2	5	10	1	5	2	2	2	5	3	3	8	6	10	12	8	9	4	2	1	5	1	2	5
10924	NY	7	11	6	7	1	9	10	7	2	9	7	8	2	9	9	5	9	6	11	11	5	7	12	6	11	8	11	7	6	6	9	9	7	6	8	5	10	7	3	7	2	9	14	7	6	4	3	5	3	6	4	5	12	13	9	9	4	6	5	7	10	15	14	5	12	4	12	4	4	10	7	7	6	9	6	10	9	6	12	14	5	10	16	12	9	5
10925	NY	2	4	5	7	1	7	5	6	2	6	4	3	5	4	9	4	3	4	6	10	4	4	3	6	7	7	6	6	7	5	3	1	2	4	0	2	6	2	6	6	2	3	3	7	11	3	0	1	3	3	7	2	5	5	4	1	4	5	3	6	3	6	8	5	6	7	3	3	2	3	4	7	6	3	8	6	4	3	3	4	4	5	3	8	1	4
10926	NY	5	7	2	4	6	2	8	5	3	1	6	5	3	2	3	1	6	5	8	1	1	5	1	2	3	1	1	3	3	1	1	3	1	0	1	2	5	1	1	4	0	1	3	2	3	1	1	1	0	1	2	2	2	2	3	6	1	5	0	4	2	2	1	3	4	1	1	3	2	2	4	6	1	5	6	2	6	5	2	2	1	3	3	3	3	3
10928	NY	1	2	3	1	0	2	0	4	0	1	1	3	1	2	2	3	3	1	2	6	0	1	1	0	1	1	2	3	1	1	2	3	0	1	2	2	2	5	1	1	2	1	1	1	1	1	3	2	2	2	0	2	1	3	0	6	4	5	0	1	1	2	5	3	4	3	2	1	1	2	2	4	2	4	2	3	2	1	4	1	3	4	4	6	4	2
10930	NY	8	14	10	7	10	9	7	6	2	5	9	16	7	10	10	13	3	6	9	8	7	10	3	6	5	5	5	9	5	3	8	2	5	6	1	5	6	4	4	8	2	9	3	4	5	6	3	3	7	12	8	6	10	6	5	5	3	3	5	4	9	10	5	8	11	14	13	2	5	0	5	6	4	9	12	7	15	2	6	4	8	10	9	1	13	7
10940	NY	35	34	34	48	41	39	42	44	24	36	38	30	29	31	45	44	41	43	48	40	20	28	31	31	51	45	32	34	30	26	30	37	36	27	22	21	36	46	25	41	22	22	22	29	34	24	20	26	23	30	44	27	29	26	22	26	26	28	33	29	34	35	24	41	34	32	33	31	18	41	27	35	26	20	37	35	24	19	20	25	28	37	35	44	30	30
10941	NY	7	8	10	12	8	8	7	6	3	5	3	6	8	6	12	5	10	10	9	9	2	3	1	3	5	10	7	6	5	2	7	9	5	5	5	8	1	7	6	9	5	6	8	4	5	4	3	2	8	5	7	4	3	8	11	8	1	4	8	6	5	11	7	5	6	5	8	6	2	4	6	6	2	5	4	7	17	5	8	4	4	7	8	7	8	5
10950	NY	27	49	26	40	24	20	37	32	23	74	26	35	29	45	56	54	50	56	41	54	30	42	54	41	51	55	56	37	37	38	39	65	45	63	57	45	61	44	62	60	35	136	37	55	44	237	46	44	48	65	49	80	48	61	50	52	39	63	37	63	30	90	50	47	63	60	58	45	45	64	55	39	40	45	42	58	42	47	50	26	43	43	46	40	60	30
10954	NY	21	14	16	26	15	13	9	7	9	8	9	9	12	7	19	16	11	24	15	15	11	10	16	15	15	25	14	15	12	12	20	12	9	11	12	10	18	11	9	15	12	13	7	16	12	4	12	8	9	17	18	18	9	13	17	10	8	9	9	9	11	17	20	20	15	14	16	7	11	10	9	9	12	28	17	24	16	15	20	14	11	11	21	11	22	19
10956	NY	20	24	34	32	13	16	31	14	14	7	7	12	16	21	18	21	23	17	20	19	17	18	11	16	24	23	17	27	10	15	25	16	8	7	10	16	21	13	24	15	16	18	13	7	17	7	7	12	16	28	25	15	27	12	15	19	10	9	18	18	24	29	27	24	25	26	19	18	16	14	23	15	17	20	35	23	34	19	27	13	13	6	18	12	14	25
10958	NY	1	2	6	1	1	3	3	3	1	0	0	0	1	1	3	1	1	1	3	1	0	0	2	0	5	0	1	0	1	1	1	1	1	2	1	3	5	2	2	0	2	4	2	1	0	2	0	0	2	1	1	3	3	1	2	2	0	2	3	0	1	3	1	3	1	1	3	2	2	1	1	2	1	0	1	2	2	1	2	0	1	1	3	2	2	0
10960	NY	8	5	9	7	7	3	3	5	7	5	6	4	2	7	6	6	5	9	8	7	5	5	3	7	14	12	6	10	12	6	6	6	4	12	8	3	2	5	5	6	6	9	4	5	3	6	6	17	11	4	8	5	10	7	8	6	5	7	4	6	8	13	12	10	10	8	14	3	9	2	9	5	5	9	4	4	5	2	17	4	11	6	6	1	9	13
10962	NY	6	1	5	3	1	3	5	1	0	1	2	5	3	3	1	8	4	3	1	4	1	2	2	5	5	0	2	1	1	2	6	2	3	1	3	3	2	4	5	3	2	2	2	4	0	1	1	5	1	0	1	5	1	1	4	1	0	3	0	1	1	6	3	0	3	6	2	3	1	6	3	3	6	7	4	2	0	2	1	2	5	0	2	2	2	2
10963	NY	3	2	7	5	1	0	1	3	0	2	2	2	0	3	1	4	1	2	1	1	2	0	3	3	0	5	0	2	0	0	0	3	1	0	2	1	3	1	0	3	3	0	4	5	1	0	2	4	1	2	1	2	1	2	2	1	1	1	2	2	3	4	0	2	1	2	1	0	2	1	3	1	1	0	2	2	3	4	4	2	2	2	1	1	2	1
10964	NY	0	2	1	0	0	0	0	0	0	0	0	0	0	1	1	2	1	2	2	2	1	2	0	2	0	1	0	1	1	1	2	0	1	1	2	1	0	1	1	2	1	0	0	4	1	1	1	1	0	3	2	1	0	1	0	0	0	2	0	1	2	1	4	3	2	3	3	2	1	1	0	1	2	0	0	1	0	2	0	1	2	0	0	0	2	0
10965	NY	9	13	10	17	12	12	9	12	5	6	8	4	4	12	7	10	9	16	10	8	6	6	5	14	9	12	5	7	8	11	6	8	7	7	3	12	10	3	12	8	6	6	6	6	4	8	9	5	4	14	8	7	10	4	11	6	6	8	3	3	14	16	14	10	8	8	9	7	6	5	7	8	9	17	11	6	11	13	10	5	6	3	10	4	7	14
10968	NY	3	0	0	2	2	1	0	1	0	0	0	4	1	0	0	0	2	5	1	1	1	1	2	2	3	3	2	3	0	1	1	1	2	1	0	1	2	3	3	0	0	1	1	0	1	1	2	3	1	1	2	2	3	0	3	1	1	1	0	1	0	2	2	1	3	1	1	0	2	3	2	2	0	3	1	3	2	2	1	2	0	0	1	0	0	2
10970	NY	10	8	4	9	9	5	9	5	5	4	7	5	6	5	5	3	4	4	1	4	3	5	6	5	11	18	9	3	5	5	7	1	3	5	11	4	6	3	5	7	4	6	4	4	2	2	3	3	5	7	5	2	5	6	13	8	5	4	6	7	8	10	8	3	6	2	6	4	3	4	6	9	8	8	9	3	6	8	9	4	5	0	0	1	11	7
10973	NY	0	2	0	0	2	1	2	0	0	3	1	1	1	1	2	0	2	2	0	1	1	4	3	0	0	0	0	1	0	0	0	0	1	1	1	4	0	0	1	0	3	0	2	2	1	0	3	2	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	2	0	0	1	3	3	2	1	2	2	1	0	0	2	0	2	0
10974	NY	3	2	1	4	1	0	4	3	2	1	1	1	0	0	3	0	0	0	1	2	2	0	3	1	3	2	0	1	1	1	3	1	0	2	2	0	0	1	1	0	0	1	0	2	1	4	2	0	2	2	3	0	3	0	4	0	1	0	2	1	1	7	2	8	1	0	0	0	2	1	2	2	4	1	1	2	1	2	2	3	0	0	1	1	3	2
10980	NY	4	13	4	7	5	5	10	5	6	2	6	8	6	11	13	15	7	7	16	6	3	7	6	11	8	12	7	10	4	6	9	1	8	4	4	4	7	2	5	6	7	9	2	9	4	7	4	3	9	4	8	6	11	5	9	15	4	10	7	4	4	8	11	8	15	6	5	13	11	7	4	6	3	8	12	5	6	7	4	4	3	4	5	4	8	9
10983	NY	0	8	4	7	6	3	3	1	1	1	3	4	1	1	7	5	1	6	4	3	2	3	2	3	2	4	5	5	5	2	4	2	2	4	2	1	1	5	2	1	7	5	6	6	1	1	3	0	2	2	6	5	4	5	4	2	1	2	1	5	7	9	4	7	4	3	5	1	3	3	5	3	5	8	1	6	9	2	5	1	4	1	4	2	0	3
10984	NY	2	1	1	3	0	0	1	2	1	1	1	3	0	2	0	7	1	1	1	1	0	0	5	0	2	2	2	4	2	1	2	1	0	0	1	1	2	0	0	2	3	2	1	2	1	0	1	1	0	1	2	2	3	1	2	0	1	1	2	4	0	2	3	1	1	0	1	2	0	1	2	1	2	2	4	3	3	3	1	1	1	0	1	0	1	1
10986	NY	0	1	1	2	0	1	2	0	1	2	0	2	0	1	4	2	1	0	2	0	2	0	0	0	0	1	2	2	0	1	0	1	2	3	0	2	1	0	0	2	0	1	3	0	2	0	0	0	0	1	1	0	0	1	3	1	0	0	1	1	0	2	3	1	4	1	0	0	0	0	1	2	1	2	0	0	0	0	4	0	1	0	2	0	0	1
10987	NY	10	4	5	3	0	2	1	5	0	1	4	0	1	3	3	3	2	2	2	5	2	1	6	1	4	3	1	4	2	2	2	3	3	2	1	1	1	3	3	1	1	3	1	6	4	5	2	2	2	4	2	1	4	4	4	6	2	5	4	5	2	5	6	3	5	5	4	5	3	2	6	3	1	2	4	5	1	1	2	3	3	3	7	1	6	1
10989	NY	7	9	7	16	6	5	8	7	3	3	3	8	8	2	6	6	8	14	12	5	3	5	7	11	6	10	7	5	6	2	4	4	6	2	1	4	3	5	7	4	7	8	5	5	4	6	3	7	6	7	12	6	6	6	10	7	5	12	4	6	6	10	13	13	6	10	12	14	5	6	7	4	6	13	4	9	13	7	12	7	4	4	7	3	4	17
10990	NY	22	12	18	16	22	13	18	8	4	11	4	12	13	20	17	23	18	13	12	15	10	14	6	7	22	19	16	16	15	14	9	10	10	13	8	14	15	5	16	19	10	10	17	15	10	15	10	17	9	13	13	11	16	19	13	19	13	8	9	19	18	27	21	14	20	14	14	10	9	9	14	11	13	14	17	22	22	13	19	14	12	16	10	11	22	13
10992	NY	4	8	9	9	3	6	6	3	1	5	1	9	4	4	7	7	3	4	13	6	3	5	3	3	4	9	9	6	9	2	3	5	5	5	6	3	5	2	5	4	8	5	6	4	3	6	6	7	0	6	6	5	9	1	2	4	7	1	3	5	10	16	3	4	9	12	6	5	4	7	5	5	11	10	7	4	8	5	6	1	2	11	4	3	5	8
10993	NY	0	3	0	1	1	1	2	3	1	2	3	3	2	2	2	3	2	2	2	0	3	2	2	2	3	6	0	2	2	0	1	3	1	2	3	2	2	1	2	2	3	2	1	1	1	1	5	0	1	1	6	1	5	2	1	3	5	2	0	1	1	3	2	5	3	5	6	2	3	2	3	2	4	2	5	4	2	3	3	1	2	1	2	3	3	3
10994	NY	6	8	3	8	5	4	6	3	2	3	1	2	1	8	4	4	0	7	2	2	1	2	3	5	4	4	4	3	1	7	3	5	2	1	4	2	6	5	6	8	7	2	4	10	2	5	6	6	3	8	7	6	5	1	4	4	0	3	5	2	7	5	5	4	8	6	2	2	2	1	2	2	0	3	6	2	6	2	4	5	3	3	2	1	10	8
10998	NY	4	3	2	5	1	2	2	0	0	3	1	1	1	3	0	3	2	6	3	1	3	1	5	1	2	2	4	0	1	1	4	2	2	2	1	0	2	1	3	2	3	3	3	3	5	4	5	0	0	5	1	4	2	2	2	0	0	2	0	2	1	4	2	4	4	3	3	3	4	1	1	2	3	2	4	3	1	5	2	1	0	1	2	0	3	4
11001	NY	14	14	20	18	13	17	18	10	9	4	10	16	10	23	15	17	15	15	15	15	18	13	12	3	17	15	12	9	18	14	18	5	12	14	5	9	9	12	13	10	11	14	6	9	9	8	7	10	12	16	16	14	14	18	14	16	20	15	10	12	12	19	22	17	20	10	11	14	11	19	7	10	11	20	17	22	18	11	22	15	9	13	10	6	12	14
11003	NY	15	18	16	19	13	18	19	15	20	16	15	14	13	15	18	24	15	24	21	19	12	19	13	18	14	32	19	16	15	20	16	9	10	14	8	11	15	14	18	11	13	15	16	7	11	15	5	19	14	26	14	17	22	12	21	16	10	17	19	12	14	19	26	21	19	14	16	13	23	16	17	13	20	13	13	24	28	21	19	23	14	16	13	14	14	17
11004	NY	10	19	18	9	15	8	13	11	4	15	13	11	14	10	9	15	11	16	14	13	8	12	11	14	11	15	18	4	12	17	9	4	14	10	14	12	9	12	8	9	7	12	10	15	8	12	9	4	11	14	16	15	4	7	10	5	16	5	8	16	14	11	17	19	15	12	17	9	7	11	11	10	8	8	19	11	21	17	12	15	8	13	7	7	15	16
11010	NY	10	14	11	10	22	20	11	15	6	6	7	7	10	16	14	16	16	11	10	8	11	16	13	11	14	13	14	5	10	13	16	10	7	12	11	9	20	19	13	18	8	12	8	9	8	14	10	19	5	13	16	14	13	10	23	15	5	6	12	18	13	22	16	14	15	17	12	12	11	12	14	8	11	17	8	13	22	15	12	12	7	12	16	16	16	10
11020	NY	2	7	12	7	5	9	4	6	2	5	4	6	3	11	10	10	4	5	13	7	5	1	7	9	6	7	4	6	6	3	5	8	5	3	7	3	3	5	8	10	7	2	3	4	1	2	5	5	8	5	12	8	4	7	8	2	7	4	4	1	3	18	22	11	8	4	5	6	4	7	4	0	6	4	5	13	3	1	8	5	4	4	5	7	3	2
11021	NY	7	8	13	13	11	9	2	6	5	4	7	2	17	13	14	14	5	10	13	8	9	5	9	3	8	7	9	9	8	6	7	7	7	8	6	9	14	14	17	5	6	7	9	2	3	4	9	7	5	8	17	14	9	12	16	10	6	9	7	2	10	21	14	19	11	8	11	6	13	4	12	11	9	11	7	14	15	14	11	8	6	5	9	7	7	8
11023	NY	6	10	7	16	6	7	9	8	6	6	3	5	3	4	6	10	10	6	9	4	2	2	5	8	6	6	10	10	9	7	2	7	6	4	7	5	9	9	9	10	12	3	7	5	8	3	8	10	5	10	13	11	5	7	15	8	7	7	7	9	8	12	8	8	10	13	11	5	8	7	5	5	10	14	10	8	9	5	7	8	4	3	14	6	7	5
11024	NY	4	5	9	2	5	6	5	3	2	1	0	5	0	3	2	6	7	6	8	3	2	4	2	4	8	4	8	3	5	9	2	5	4	5	2	3	6	4	8	4	5	8	3	7	2	4	2	6	1	2	6	5	4	3	12	8	5	6	5	6	2	3	15	6	8	10	4	7	3	4	5	2	5	7	5	7	7	7	4	3	7	3	1	1	6	4
11030	NY	15	20	17	26	16	10	8	5	7	8	4	7	10	17	22	19	18	11	22	7	11	18	18	12	14	27	22	22	15	11	13	15	11	23	11	21	22	25	19	29	24	14	12	15	11	10	9	18	21	34	26	36	20	12	29	10	14	17	18	22	15	24	30	32	27	16	21	22	21	15	21	14	21	30	37	16	20	9	18	13	14	13	17	15	23	15
11040	NY	26	47	43	32	35	31	25	20	22	16	18	34	17	38	28	28	32	23	43	24	25	23	23	20	33	50	19	30	27	17	21	27	22	23	26	22	23	30	35	37	31	19	28	26	22	26	23	23	29	34	31	50	37	29	37	25	22	25	19	27	36	45	43	35	42	29	30	36	25	28	22	12	22	31	29	38	37	22	35	27	22	15	18	17	27	19
11050	NY	10	26	19	19	17	13	15	8	7	7	12	13	14	19	24	25	24	21	21	13	17	14	12	22	18	32	27	25	15	12	17	12	22	16	16	12	24	29	28	20	16	16	17	13	14	12	16	15	27	28	35	23	24	15	31	19	20	21	14	23	24	40	40	23	29	23	22	10	16	16	10	19	17	38	40	21	29	32	26	13	22	12	32	22	26	22
11096	NY	2	4	1	0	5	0	3	1	0	0	3	1	1	1	1	1	1	2	0	1	2	6	1	4	1	4	1	2	3	2	0	0	2	1	1	2	1	4	1	2	1	2	4	3	0	2	3	1	1	2	0	1	0	0	2	0	0	1	1	1	2	5	2	2	1	0	2	3	3	2	1	0	0	2	2	1	1	3	5	2	2	1	1	0	5	2
11101	NY	18	51	30	25	15	12	14	26	38	49	55	30	23	18	24	38	25	26	33	78	24	26	25	25	20	29	18	20	23	16	13	12	7	13	31	21	19	19	25	15	12	18	14	49	10	15	17	20	18	26	24	23	24	30	24	10	9	16	9	20	18	20	18	20	43	31	23	11	28	30	23	19	12	14	22	11	12	12	15	14	10	9	7	12	21	18
11103	NY	0	4	2	2	1	5	6	6	0	6	1	2	1	2	2	1	4	2	1	1	0	3	10	4	3	3	0	3	3	2	3	2	0	2	0	3	2	1	1	3	4	0	5	4	4	6	4	4	4	2	1	2	1	139	1	3	1	6	4	3	3	4	3	6	1	2	3	1	2	2	2	1	4	2	2	4	5	4	3	5	3	4	7	6	3	3
11105	NY	3	4	2	5	2	2	5	3	3	2	9	3	12	4	4	2	2	6	6	1	3	1	2	4	4	7	3	4	6	7	7	3	9	5	4	2	4	4	4	3	2	4	4	2	4	2	2	22	1	2	28	5	8	4	4	5	2	2	5	3	4	4	2	6	3	8	3	3	1	2	2	4	2	2	4	8	4	3	4	27	4	1	2	2	6	4
11106	NY	10	11	17	6	4	6	8	4	3	13	6	5	6	10	9	14	7	7	10	4	8	8	6	8	8	24	16	13	11	11	11	9	5	6	11	23	23	14	34	6	18	9	21	11	8	16	13	24	15	14	12	12	11	13	12	5	10	20	4	2	7	6	14	5	3	3	5	6	5	6	9	11	8	4	6	9	8	6	13	9	7	9	4	4	9	4
11201	NY	57	60	74	49	82	68	51	32	27	32	17	22	36	48	45	47	47	47	63	43	80	81	63	64	89	95	62	64	50	95	95	77	85	87	89	74	91	99	87	68	55	40	42	55	35	74	60	53	118	159	106	87	72	91	73	64	78	80	71	81	76	78	90	112	77	60	72	60	38	49	60	86	67	46	69	53	62	51	34	47	56	48	48	37	65	48
11203	NY	3	8	12	8	5	4	8	5	6	2	2	1	6	7	8	3	3	6	12	9	7	4	9	6	4	12	6	3	3	2	7	5	4	4	6	2	4	5	6	6	5	4	7	1	7	5	8	6	6	6	2	3	6	9	8	6	5	2	8	4	5	7	7	12	7	9	6	7	3	7	10	11	6	1	10	5	9	9	11	9	7	11	13	7	10	13
11204	NY	20	16	14	8	10	10	12	11	9	14	10	7	8	11	7	6	14	18	8	3	6	11	9	12	15	18	15	6	11	15	12	11	11	14	20	10	6	13	6	10	11	11	12	20	2	7	12	8	13	10	8	7	7	6	5	9	8	7	3	5	8	6	14	17	6	8	10	8	7	8	6	13	7	11	17	8	9	8	11	9	15	10	9	6	7	5
11205	NY	19	26	11	19	18	8	3	11	16	13	17	12	29	16	20	19	25	15	22	13	19	8	9	19	21	30	16	27	12	39	20	14	23	16	100	69	8	18	18	17	14	13	19	18	11	16	15	24	16	9	12	60	11	18	17	5	16	22	12	15	19	22	28	31	23	39	20	30	34	20	21	31	20	15	20	14	24	17	17	21	14	26	12	15	16	14
11207	NY	14	19	23	12	16	10	9	13	7	11	9	5	11	8	8	7	6	6	11	12	7	12	9	16	17	31	7	8	20	6	7	8	6	10	5	8	1	6	6	5	5	10	9	12	9	20	42	13	12	15	6	13	4	1	3	5	8	2	6	17	21	11	15	17	13	15	7	9	13	13	3	8	10	6	12	16	12	12	8	13	9	4	7	9	6	9
11208	NY	4	5	5	5	3	1	1	4	2	1	2	2	2	1	7	2	2	3	6	3	2	6	1	2	4	7	7	6	3	1	3	1	2	4	1	2	2	5	4	3	2	3	2	2	4	3	5	3	5	1	5	6	3	5	5	1	1	1	1	9	2	4	10	12	3	3	5	6	2	2	4	8	3	6	4	3	3	3	3	10	3	6	4	1	7	5
